year,geography,geography_type,indicator,value,value_type,demographics,demographic_type,included
2016,Tipton,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2016,Tipton,County,Inpatient Stays Involving Heroin Overdose,12,Count,,,No
2016,Tipton,County,Outpatient Visits Involving Heroin Overdose,28,Count,,,No
2016,Tipton,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,17,Count,,,No
2016,Tipton,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,20,Count,,,No
2016,Tipton,County,Inpatient Stays Involving All Drug Overdose,77,Count,,,No
2016,Tipton,County,Outpatient Visits Involving All Drug Overdose,199,Count,,,No
2016,Tipton,County,Inpatient Stays Involving All Stimulant Overdose,10,Count,,,No
2016,Tipton,County,Outpatient Visits Involving All Stimulant Overdose,8,Count,,,No
2016,Tipton,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Tipton,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Tipton,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Tipton,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2016,Tipton,County,Inpatient Stays Involving Heroin Overdose,21,Rate,,,No
2016,Tipton,County,Outpatient Visits Involving Heroin Overdose,49,Rate,,,No
2016,Tipton,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,27,Rate,,,No
2016,Tipton,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,33,Rate,,,No
2016,Tipton,County,Inpatient Stays Involving All Drug Overdose,122,Rate,,,No
2016,Tipton,County,Outpatient Visits Involving All Drug Overdose,338,Rate,,,No
2016,Tipton,County,Inpatient Stays Involving All Stimulant Overdose,17,Rate,,,No
2016,Tipton,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Trousdale,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),1,Count,,,No
2016,Trousdale,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2016,Trousdale,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,No
2016,Trousdale,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2016,Trousdale,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2016,Trousdale,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2016,Trousdale,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,10,Count,,,No
2016,Trousdale,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,2,Count,,,No
2016,Trousdale,County,Inpatient Stays Involving All Drug Overdose,17,Count,,,No
2016,Trousdale,County,Outpatient Visits Involving All Drug Overdose,21,Count,,,No
2016,Trousdale,County,Inpatient Stays Involving All Stimulant Overdose,2,Count,,,No
2016,Trousdale,County,Outpatient Visits Involving All Stimulant Overdose,0,Count,,,No
2016,Trousdale,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Trousdale,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2016,Trousdale,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Trousdale,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2016,Trousdale,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2016,Trousdale,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2016,Trousdale,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,92,Rate,,,No
2016,Trousdale,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2016,Trousdale,County,Inpatient Stays Involving All Drug Overdose,171,Rate,,,No
2016,Trousdale,County,Outpatient Visits Involving All Drug Overdose,247,Rate,,,No
2016,Trousdale,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Trousdale,County,Outpatient Visits Involving All Stimulant Overdose,0,Rate,,,No
2016,Unicoi,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),1,Count,,,No
2016,Unicoi,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,No
2016,Unicoi,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,No
2016,Unicoi,County,Outpatient Visits Involving Cocaine Overdose,1,Count,,,No
2016,Unicoi,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2016,Unicoi,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2016,Unicoi,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,4,Count,,,No
2016,Unicoi,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,4,Count,,,No
2016,Unicoi,County,Inpatient Stays Involving All Drug Overdose,28,Count,,,No
2016,Unicoi,County,Outpatient Visits Involving All Drug Overdose,40,Count,,,No
2016,Unicoi,County,Inpatient Stays Involving All Stimulant Overdose,2,Count,,,No
2016,Unicoi,County,Outpatient Visits Involving All Stimulant Overdose,3,Count,,,No
2016,Unicoi,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Unicoi,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Unicoi,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Unicoi,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2016,Unicoi,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2016,Unicoi,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2016,Unicoi,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2016,Unicoi,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2016,Unicoi,County,Inpatient Stays Involving All Drug Overdose,151,Rate,,,No
2016,Unicoi,County,Outpatient Visits Involving All Drug Overdose,281,Rate,,,No
2016,Unicoi,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Unicoi,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Union,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2016,Union,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),3,Count,,,No
2016,Union,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,No
2016,Union,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2016,Union,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2016,Union,County,Outpatient Visits Involving Heroin Overdose,5,Count,,,No
2016,Union,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,14,Count,,,No
2016,Union,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,4,Count,,,No
2016,Union,County,Inpatient Stays Involving All Drug Overdose,25,Count,,,No
2016,Union,County,Outpatient Visits Involving All Drug Overdose,44,Count,,,No
2016,Union,County,Inpatient Stays Involving All Stimulant Overdose,1,Count,,,No
2016,Union,County,Outpatient Visits Involving All Stimulant Overdose,4,Count,,,No
2016,Union,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2016,Union,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Union,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Union,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2016,Union,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2016,Union,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,No
2016,Union,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,66,Rate,,,No
2016,Union,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2016,Union,County,Inpatient Stays Involving All Drug Overdose,125,Rate,,,No
2016,Union,County,Outpatient Visits Involving All Drug Overdose,250,Rate,,,No
2016,Union,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Union,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),43,Count,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),52,Count,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving Cocaine Overdose,6,Count,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving Cocaine Overdose,6,Count,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving Heroin Overdose,3,Count,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving Heroin Overdose,16,Count,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,164,Count,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,186,Count,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving All Drug Overdose,493,Count,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving All Drug Overdose,959,Count,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving All Stimulant Overdose,53,Count,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving All Stimulant Overdose,59,Count,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),15,Rate,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),18,Rate,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving Heroin Overdose,,Rate,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving Heroin Overdose,6,Rate,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,41,Rate,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,53,Rate,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving All Drug Overdose,135,Rate,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving All Drug Overdose,289,Rate,,,No
2016,Upper Cumberland,Region,Inpatient Stays Involving All Stimulant Overdose,18,Rate,,,No
2016,Upper Cumberland,Region,Outpatient Visits Involving All Stimulant Overdose,20,Rate,,,No
2016,Van Buren,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),1,Count,,,No
2016,Van Buren,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),1,Count,,,No
2016,Van Buren,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2016,Van Buren,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2016,Van Buren,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2016,Van Buren,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2016,Van Buren,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,4,Count,,,No
2016,Van Buren,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,4,Count,,,No
2016,Van Buren,County,Inpatient Stays Involving All Drug Overdose,8,Count,,,No
2016,Van Buren,County,Outpatient Visits Involving All Drug Overdose,18,Count,,,No
2016,Van Buren,County,Inpatient Stays Involving All Stimulant Overdose,1,Count,,,No
2016,Van Buren,County,Outpatient Visits Involving All Stimulant Overdose,1,Count,,,No
2016,Van Buren,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Van Buren,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Van Buren,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2016,Van Buren,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2016,Van Buren,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2016,Van Buren,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2016,Van Buren,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2016,Van Buren,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2016,Van Buren,County,Inpatient Stays Involving All Drug Overdose,,Rate,,,No
2016,Van Buren,County,Outpatient Visits Involving All Drug Overdose,287,Rate,,,No
2016,Van Buren,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Van Buren,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Warren,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),6,Count,,,No
2016,Warren,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),7,Count,,,No
2016,Warren,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,No
2016,Warren,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2016,Warren,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2016,Warren,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2016,Warren,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,15,Count,,,No
2016,Warren,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,26,Count,,,No
2016,Warren,County,Inpatient Stays Involving All Drug Overdose,58,Count,,,No
2016,Warren,County,Outpatient Visits Involving All Drug Overdose,135,Count,,,No
2016,Warren,County,Inpatient Stays Involving All Stimulant Overdose,8,Count,,,No
2016,Warren,County,Outpatient Visits Involving All Stimulant Overdose,7,Count,,,No
2016,Warren,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Warren,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Warren,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Warren,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2016,Warren,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2016,Warren,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2016,Warren,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,34,Rate,,,No
2016,Warren,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,59,Rate,,,No
2016,Warren,County,Inpatient Stays Involving All Drug Overdose,139,Rate,,,No
2016,Warren,County,Outpatient Visits Involving All Drug Overdose,330,Rate,,,No
2016,Warren,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Warren,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Washington,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),12,Count,,,No
2016,Washington,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),13,Count,,,No
2016,Washington,County,Inpatient Stays Involving Cocaine Overdose,7,Count,,,No
2016,Washington,County,Outpatient Visits Involving Cocaine Overdose,3,Count,,,No
2016,Washington,County,Inpatient Stays Involving Heroin Overdose,8,Count,,,No
2016,Washington,County,Outpatient Visits Involving Heroin Overdose,6,Count,,,No
2016,Washington,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,41,Count,,,No
2016,Washington,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,29,Count,,,No
2016,Washington,County,Inpatient Stays Involving All Drug Overdose,209,Count,,,No
2016,Washington,County,Outpatient Visits Involving All Drug Overdose,175,Count,,,No
2016,Washington,County,Inpatient Stays Involving All Stimulant Overdose,19,Count,,,No
2016,Washington,County,Outpatient Visits Involving All Stimulant Overdose,16,Count,,,No
2016,Washington,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),10,Rate,,,No
2016,Washington,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),11,Rate,,,No
2016,Washington,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Washington,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2016,Washington,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,No
2016,Washington,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,No
2016,Washington,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,32,Rate,,,No
2016,Washington,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,23,Rate,,,No
2016,Washington,County,Inpatient Stays Involving All Drug Overdose,163,Rate,,,No
2016,Washington,County,Outpatient Visits Involving All Drug Overdose,144,Rate,,,No
2016,Washington,County,Inpatient Stays Involving All Stimulant Overdose,16,Rate,,,No
2016,Washington,County,Outpatient Visits Involving All Stimulant Overdose,13,Rate,,,No
2016,Wayne,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,No
2016,Wayne,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),4,Count,,,No
2016,Wayne,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2016,Wayne,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2016,Wayne,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2016,Wayne,County,Outpatient Visits Involving Heroin Overdose,1,Count,,,No
2016,Wayne,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,9,Count,,,No
2016,Wayne,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,13,Count,,,No
2016,Wayne,County,Inpatient Stays Involving All Drug Overdose,17,Count,,,No
2016,Wayne,County,Outpatient Visits Involving All Drug Overdose,67,Count,,,No
2016,Wayne,County,Inpatient Stays Involving All Stimulant Overdose,2,Count,,,No
2016,Wayne,County,Outpatient Visits Involving All Stimulant Overdose,5,Count,,,No
2016,Wayne,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Wayne,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Wayne,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2016,Wayne,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2016,Wayne,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2016,Wayne,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,No
2016,Wayne,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2016,Wayne,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,70,Rate,,,No
2016,Wayne,County,Inpatient Stays Involving All Drug Overdose,89,Rate,,,No
2016,Wayne,County,Outpatient Visits Involving All Drug Overdose,410,Rate,,,No
2016,Wayne,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Wayne,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Weakley,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,No
2016,Weakley,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),3,Count,,,No
2016,Weakley,County,Inpatient Stays Involving Cocaine Overdose,1,Count,,,No
2016,Weakley,County,Outpatient Visits Involving Cocaine Overdose,1,Count,,,No
2016,Weakley,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2016,Weakley,County,Outpatient Visits Involving Heroin Overdose,1,Count,,,No
2016,Weakley,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,6,Count,,,No
2016,Weakley,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,12,Count,,,No
2016,Weakley,County,Inpatient Stays Involving All Drug Overdose,23,Count,,,No
2016,Weakley,County,Outpatient Visits Involving All Drug Overdose,103,Count,,,No
2016,Weakley,County,Inpatient Stays Involving All Stimulant Overdose,3,Count,,,No
2016,Weakley,County,Outpatient Visits Involving All Stimulant Overdose,3,Count,,,No
2016,Weakley,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Weakley,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Weakley,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Weakley,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2016,Weakley,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2016,Weakley,County,Outpatient Visits Involving Heroin Overdose,,Rate,,,No
2016,Weakley,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2016,Weakley,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,35,Rate,,,No
2016,Weakley,County,Inpatient Stays Involving All Drug Overdose,65,Rate,,,No
2016,Weakley,County,Outpatient Visits Involving All Drug Overdose,318,Rate,,,No
2016,Weakley,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Weakley,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,West Tennessee,Region,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),42,Count,,,No
2016,West Tennessee,Region,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),63,Count,,,No
2016,West Tennessee,Region,Inpatient Stays Involving Cocaine Overdose,22,Count,,,No
2016,West Tennessee,Region,Outpatient Visits Involving Cocaine Overdose,15,Count,,,No
2016,West Tennessee,Region,Inpatient Stays Involving Heroin Overdose,17,Count,,,No
2016,West Tennessee,Region,Outpatient Visits Involving Heroin Overdose,50,Count,,,No
2016,West Tennessee,Region,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,130,Count,,,No
2016,West Tennessee,Region,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,162,Count,,,No
2016,West Tennessee,Region,Inpatient Stays Involving All Drug Overdose,601,Count,,,No
2016,West Tennessee,Region,Outpatient Visits Involving All Drug Overdose,1490,Count,,,No
2016,West Tennessee,Region,Inpatient Stays Involving All Stimulant Overdose,63,Count,,,No
2016,West Tennessee,Region,Outpatient Visits Involving All Stimulant Overdose,81,Count,,,No
2016,West Tennessee,Region,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),9,Rate,,,No
2016,West Tennessee,Region,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),14,Rate,,,No
2016,West Tennessee,Region,Inpatient Stays Involving Cocaine Overdose,4,Rate,,,No
2016,West Tennessee,Region,Outpatient Visits Involving Cocaine Overdose,3,Rate,,,No
2016,West Tennessee,Region,Inpatient Stays Involving Heroin Overdose,4,Rate,,,No
2016,West Tennessee,Region,Outpatient Visits Involving Heroin Overdose,11,Rate,,,No
2016,West Tennessee,Region,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,22,Rate,,,No
2016,West Tennessee,Region,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,29,Rate,,,No
2016,West Tennessee,Region,Inpatient Stays Involving All Drug Overdose,105,Rate,,,No
2016,West Tennessee,Region,Outpatient Visits Involving All Drug Overdose,297,Rate,,,No
2016,West Tennessee,Region,Inpatient Stays Involving All Stimulant Overdose,13,Rate,,,No
2016,West Tennessee,Region,Outpatient Visits Involving All Stimulant Overdose,18,Rate,,,No
2016,White,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),2,Count,,,No
2016,White,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),7,Count,,,No
2016,White,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2016,White,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2016,White,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2016,White,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2016,White,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,12,Count,,,No
2016,White,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,14,Count,,,No
2016,White,County,Inpatient Stays Involving All Drug Overdose,27,Count,,,No
2016,White,County,Outpatient Visits Involving All Drug Overdose,82,Count,,,No
2016,White,County,Inpatient Stays Involving All Stimulant Overdose,2,Count,,,No
2016,White,County,Outpatient Visits Involving All Stimulant Overdose,7,Count,,,No
2016,White,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,White,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,White,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2016,White,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2016,White,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2016,White,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2016,White,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,41,Rate,,,No
2016,White,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,46,Rate,,,No
2016,White,County,Inpatient Stays Involving All Drug Overdose,99,Rate,,,No
2016,White,County,Outpatient Visits Involving All Drug Overdose,319,Rate,,,No
2016,White,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,White,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2016,Williamson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),3,Count,,,No
2016,Williamson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),4,Count,,,No
2016,Williamson,County,Inpatient Stays Involving Cocaine Overdose,5,Count,,,No
2016,Williamson,County,Outpatient Visits Involving Cocaine Overdose,4,Count,,,No
2016,Williamson,County,Inpatient Stays Involving Heroin Overdose,3,Count,,,No
2016,Williamson,County,Outpatient Visits Involving Heroin Overdose,20,Count,,,No
2016,Williamson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,24,Count,,,No
2016,Williamson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,39,Count,,,No
2016,Williamson,County,Inpatient Stays Involving All Drug Overdose,130,Count,,,No
2016,Williamson,County,Outpatient Visits Involving All Drug Overdose,294,Count,,,No
2016,Williamson,County,Inpatient Stays Involving All Stimulant Overdose,8,Count,,,No
2016,Williamson,County,Outpatient Visits Involving All Stimulant Overdose,13,Count,,,No
2016,Williamson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Williamson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),,Rate,,,No
2016,Williamson,County,Inpatient Stays Involving Cocaine Overdose,,Rate,,,No
2016,Williamson,County,Outpatient Visits Involving Cocaine Overdose,,Rate,,,No
2016,Williamson,County,Inpatient Stays Involving Heroin Overdose,,Rate,,,No
2016,Williamson,County,Outpatient Visits Involving Heroin Overdose,11,Rate,,,No
2016,Williamson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,11,Rate,,,No
2016,Williamson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,19,Rate,,,No
2016,Williamson,County,Inpatient Stays Involving All Drug Overdose,60,Rate,,,No
2016,Williamson,County,Outpatient Visits Involving All Drug Overdose,147,Rate,,,No
2016,Williamson,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2016,Williamson,County,Outpatient Visits Involving All Stimulant Overdose,7,Rate,,,No
2016,Wilson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),5,Count,,,No
2016,Wilson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),6,Count,,,No
2016,Wilson,County,Inpatient Stays Involving Cocaine Overdose,8,Count,,,No
2016,Wilson,County,Outpatient Visits Involving Cocaine Overdose,5,Count,,,No
2016,Wilson,County,Inpatient Stays Involving Heroin Overdose,4,Count,,,No
2016,Wilson,County,Outpatient Visits Involving Heroin Overdose,36,Count,,,No
2016,Wilson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,40,Count,,,No
2016,Wilson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,30,Count,,,No
2016,Wilson,County,Inpatient Stays Involving All Drug Overdose,126,Count,,,No
2016,Wilson,County,Outpatient Visits Involving All Drug Overdose,248,Count,,,No
2016,Wilson,County,Inpatient Stays Involving All Stimulant Overdose,11,Count,,,No
